,TIGER 200,TIGER 200 IT,TIGER 200 건설,TIGER 200 경기소비재,TIGER 200 금융,TIGER 200 산업재,TIGER 200 생활소비재,TIGER 200 에너지화학,TIGER 200 중공업,TIGER 200 철강소재,TIGER 200 헬스케어,TIGER 200IT레버리지,TIGER 200TR,TIGER 200동일가중,TIGER 200선물레버리지,TIGER 200선물인버스2X,TIGER 200에너지화학레버리지,TIGER 200커뮤니케이션서비스,TIGER 200커버드콜5%OTM,TIGER 200커버드콜ATM,TIGER 2차전지테마,TIGER KRX300,TIGER KTOP30,TIGER K게임,TIGER LG그룹+펀더멘털,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG유니버설,TIGER MSCI Korea TR,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌헬스케어(합성),TIGER TOP10,TIGER 경기방어,TIGER 경기방어채권혼합,TIGER 골드선물(H),TIGER 구리실물,TIGER 국채3년,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌자원생산기업(합성 H),TIGER 금속선물(H),TIGER 금은선물(H),TIGER 농산물선물Enhanced(H),TIGER 단기선진하이일드(합성 H),TIGER 단기채권액티브,TIGER 단기통안채,TIGER 라틴35,TIGER 레버리지,TIGER 로우볼,TIGER 리츠부동산인프라,TIGER 모멘텀,TIGER 미국MSCI리츠(합성 H),TIGER 미국S&P500레버리지(합성 H),TIGER 미국S&P500선물(H),TIGER 미국S&P500선물인버스(H),TIGER 미국나스닥100,TIGER 미국나스닥바이오,TIGER 미국다우존스30,TIGER 미국달러단기채권액티브,TIGER 미국달러선물레버리지,TIGER 미국달러선물인버스2X,TIGER 미국채10년선물,TIGER 미디어컨텐츠,TIGER 반도체,TIGER 방송통신,TIGER 배당성장,TIGER 삼성그룹펀더멘털,TIGER 소프트웨어,TIGER 여행레저,TIGER 우량가치,TIGER 우선주,TIGER 원유선물Enhanced(H),TIGER 원유선물인버스(H),TIGER 유로스탁스50(합성 H),TIGER 유로스탁스레버리지(합성 H),TIGER 유로스탁스배당30,TIGER 은행,TIGER 의료기기,TIGER 이머징마켓MSCI레버리지(합성 H),TIGER 인도니프티50레버리지(합성),TIGER 인버스,TIGER 일본TOPIX(합성 H),TIGER 일본니케이225,TIGER 일본엔선물,TIGER 중국소비테마,TIGER 중장기국채,TIGER 증권,TIGER 지주회사,TIGER 차이나CSI300,TIGER 차이나CSI300레버리지(합성),TIGER 차이나CSI300인버스(합성),TIGER 차이나HSCEI,TIGER 차이나항셍25,TIGER 코스닥150,TIGER 코스닥150 레버리지,TIGER 코스닥150IT,TIGER 코스닥150바이오테크,TIGER 코스닥150선물인버스,TIGER 코스피,TIGER 코스피고배당,TIGER 코스피대형주,TIGER 코스피중형주,TIGER 헬스케어,TIGER 현대차그룹+펀더멘털,TIGER 화장품
94,26419.93,22229.49,1875.82,11035.8,4817.47,3913.62,10200.74,10596.31,2019.09,5326.12,21491.79,23560.05,13766.7,8136.75,8136.07,6426.07,6382.97,20414.74,12081.97,9286.26,8326.77,12287.6,6768.57,9028.42,6354.91,7679.79,7913.42,10593.83,9222.66,15028.57,8507.78,10339.18,9555.78,13184.26,6194.22,112049.34,12491.5,9327.42,4185.35,9494.26,3968.69,10967.15,50321.45,100492.34,2358.32,10139.46,9253.91,4490.85,17204.97,10187.45,15836.57,34513.63,5931.28,52278.83,19106.9,15242.44,10545.01,11073.53,8442.69,13090.28,4950.6,26210.54,7652.0,12898.85,8384.84,11278.56,4152.73,8516.11,8513.41,1734.87,14342.93,9870.98,5396.98,8765.84,5015.39,14274.61,7802.84,8123.1,7267.93,12353.82,13892.21,11316.66,6607.56,54023.35,3060.33,9679.21,8959.47,19395.25,10459.85,12651.53,16332.68,11077.27,9654.14,12718.72,10507.44,6711.19,20121.26,9476.3,9789.39,10551.57,34556.52,12550.38,3277.42
95,26006.36,21827.95,1858.08,10822.57,4716.12,3858.4,10165.11,10424.23,1961.54,5191.55,21383.53,22610.36,13549.79,8003.28,7846.78,6656.6,6150.04,20575.31,11952.92,9233.06,8302.63,12103.48,6697.36,9077.33,6258.76,7593.04,7793.87,10429.9,9199.22,14982.22,8382.34,10267.46,9540.19,12971.38,6282.85,112131.66,12375.33,9188.31,4167.73,9331.9,3955.82,10996.87,50326.74,100498.97,2404.35,9797.73,9112.66,4494.19,17091.79,10196.25,15586.38,34153.1,5992.49,51939.79,18993.52,15256.34,10601.15,11217.96,8334.27,13161.41,4793.09,25700.26,7550.44,12715.94,8244.98,11405.69,4109.37,8392.75,8383.8,1761.89,14172.03,9751.0,5263.0,8661.3,4905.15,14115.01,7734.7,8252.97,7398.21,12236.24,13903.58,11402.9,6490.61,54046.5,2946.12,9567.3,8764.95,18524.29,10702.43,12165.56,15721.01,10946.0,9464.38,12458.62,10490.38,6765.14,19837.53,9317.22,9648.07,10407.14,34422.73,12286.28,3198.64
96,26322.36,22184.75,1864.73,10909.45,4752.31,3878.09,10309.5,10726.62,2018.77,5172.48,21530.03,23382.02,13718.31,8085.45,8095.07,6442.9,6452.2,21359.54,12055.19,9273.4,8705.59,12248.63,6807.17,9207.46,6343.98,7727.05,7894.61,10560.2,9279.11,15059.41,8475.12,10368.71,9570.35,13095.82,6152.52,112185.1,12377.74,9109.52,4103.35,9422.05,3939.56,11005.14,50329.56,100501.3,2408.11,10075.07,9151.96,4516.53,17344.46,10267.17,15686.71,34339.65,5962.84,52438.29,19250.81,15343.6,10662.65,11331.51,8248.6,13246.8,4811.68,26363.92,7600.04,12839.38,8342.99,11979.62,4082.35,8440.3,8455.59,1734.64,14458.93,9753.64,5273.61,8719.39,4955.56,14280.42,7348.21,8186.87,7280.29,12442.8,14183.94,11443.58,6527.53,54124.88,2987.04,9667.55,8812.82,18752.33,10615.25,12313.21,15912.63,11100.89,9709.77,12695.18,10539.68,6687.55,20083.33,9413.16,9774.7,10499.19,34612.86,12410.76,3238.98
97,26777.33,22972.43,1936.97,11249.51,4869.32,3956.36,10272.5,11369.64,2056.54,5321.63,21724.02,25017.56,13953.5,8235.61,8324.78,6261.02,7309.34,21341.06,12187.55,9336.63,9142.36,12460.58,6950.28,9373.09,6574.66,7926.3,8025.64,10734.56,9305.69,15013.4,8592.56,10382.87,9570.7,13091.86,6103.37,112092.89,12428.21,9158.12,4114.41,9420.28,3938.48,11009.62,50333.36,100504.46,2389.22,10389.29,9243.32,4570.43,17444.65,10266.55,15716.05,34330.87,5960.95,52028.08,19097.87,15223.58,10576.34,11148.19,8382.25,13135.83,4908.5,26648.52,7645.54,13104.71,8603.03,11980.27,4228.5,8557.85,8602.05,1733.82,14453.4,9971.81,5499.92,8838.77,5094.66,14337.79,7418.0,8132.64,7176.52,12717.43,14407.19,11328.71,6658.9,54045.4,3059.52,10063.98,8843.89,18901.75,10582.01,12390.78,16017.87,11252.99,9967.61,12890.99,10622.04,6597.19,20436.67,9608.69,9952.75,10656.49,34866.32,12796.96,3349.21
98,26811.58,22668.91,1991.8,11297.12,4916.26,4035.05,10273.88,11221.6,2190.99,5427.51,21487.56,24389.21,13970.98,8305.21,8353.62,6239.71,7149.09,20823.24,12192.86,9328.44,8929.62,12464.31,6898.19,9204.67,6531.44,7827.92,8022.68,10739.97,9564.18,15000.98,8540.32,10325.1,9552.68,12903.51,6217.05,112073.52,12552.03,9297.18,4140.91,9291.1,3963.44,11084.47,50336.71,100507.5,2505.78,10420.45,9292.2,4612.95,17293.75,10714.99,16075.12,34816.28,5877.74,51906.41,18738.49,15553.53,10577.49,11149.93,8379.92,13117.14,4991.12,26027.68,7584.07,13088.27,8562.07,11672.53,4272.19,8641.32,8594.33,1781.0,13985.75,10063.47,5606.32,9140.06,5177.0,14236.01,7693.8,8112.57,7164.59,12840.45,14552.43,11363.51,6696.46,54057.19,3080.54,10093.14,8757.74,18498.32,10682.5,12356.11,15944.44,11170.38,9831.37,12659.69,10578.13,6639.98,20451.06,9656.21,9948.2,10736.23,34611.22,13010.04,3383.52
99,26875.48,22764.08,1949.0,11089.5,5013.78,3991.6,10131.08,10964.6,2128.41,5378.65,21304.66,24622.49,14005.83,8205.85,8425.48,6183.91,6768.03,21188.73,12191.13,9325.45,8644.99,12471.25,6911.56,8862.18,6467.79,7868.18,8070.84,10779.48,9691.59,15063.58,8663.69,10225.42,9527.66,12894.95,6203.13,112138.24,12601.9,9343.31,4112.1,9296.38,3954.99,11123.86,50353.36,100526.33,2614.64,10491.71,9222.72,4606.17,17203.44,10895.32,16540.87,35301.6,5796.08,52400.76,18963.98,15962.42,10622.82,11254.8,8302.38,13188.51,4832.12,25460.16,7508.37,12967.78,8503.73,11874.5,4175.72,8527.74,8539.58,1714.5,14608.8,10239.1,5804.34,9524.58,5357.06,14237.07,7718.04,8680.87,7133.5,13078.33,14923.97,11384.33,6595.45,54027.55,3112.08,10000.61,8826.12,18796.34,10595.96,12389.79,16007.17,10916.74,9404.61,12269.7,10437.36,6774.32,20424.92,9564.99,9963.49,10568.46,34218.33,12876.03,3238.9
100,26877.56,22696.91,1983.11,11289.8,4999.52,4071.29,10164.17,10878.47,2156.93,5377.45,21463.55,24496.02,14003.53,8181.13,8350.05,6241.91,6733.04,20758.78,12218.89,9346.3,8615.64,12482.52,6889.1,8878.94,6460.35,7768.71,8050.41,10784.97,9799.76,15330.25,8581.54,10296.54,9548.81,12906.77,6165.69,112168.73,12681.85,9377.97,4149.0,9312.34,3990.51,11158.51,50362.91,100534.98,2544.16,10438.9,9160.03,4650.97,17197.38,10898.57,16459.98,35327.33,5791.73,52225.61,18992.83,15858.94,10612.14,11224.38,8325.8,13163.02,4791.51,25305.0,7459.9,12929.42,8521.99,11691.17,4145.58,8495.08,8525.65,1744.54,14257.0,10380.42,5956.82,9634.4,5438.37,14205.66,7661.75,9013.67,7167.11,12957.4,14959.25,11442.96,6557.8,54003.27,3035.25,9820.21,8845.03,18863.89,10566.94,12394.01,15921.69,11077.64,9610.71,12290.87,10657.14,6723.64,20435.5,9489.39,9976.2,10523.63,34721.78,13248.75,3184.41
101,27364.87,23093.6,2001.44,11549.86,5087.43,4088.63,10231.74,11114.95,2224.52,5423.59,22066.93,25139.78,14259.36,8327.83,8720.61,5964.66,6927.72,21388.15,12274.78,9351.74,8867.0,12730.34,7033.35,9043.1,6567.87,7941.71,8194.32,10983.98,9717.75,15287.68,8808.17,10535.48,9611.49,13072.18,6159.24,112095.01,12781.24,9345.17,4193.49,9443.34,3989.61,11157.77,50366.37,100538.25,2523.85,10864.29,9347.56,4675.6,17612.15,10737.91,16616.26,35369.84,5781.89,52413.66,19130.14,15684.77,10496.79,10994.63,8492.67,13049.19,4882.45,26376.77,7607.68,13139.44,8667.21,11954.34,4202.25,8641.9,8620.67,1810.99,13531.7,10235.84,5796.73,9339.22,5515.6,14681.34,7794.45,8999.83,7007.48,12998.45,14873.57,11292.45,6684.06,53902.74,3134.77,10053.26,9031.74,19654.77,10371.1,12632.14,16241.24,11536.8,10447.46,12727.17,11176.79,6412.6,20792.41,9710.3,10152.07,10704.87,36096.16,13472.68,3254.22
102,27653.83,23223.69,2045.47,11855.12,5332.28,4140.93,10319.19,11163.83,2368.41,5551.23,22055.64,25570.16,14411.0,8477.09,8899.88,5841.54,7028.43,21262.79,12316.08,9367.21,8896.7,12865.5,7080.73,9101.66,6636.48,8009.08,8279.11,11099.15,9883.04,15214.86,8868.37,10563.2,9620.5,13066.79,6213.39,112131.72,12861.17,9544.33,4211.33,9453.23,3970.61,11182.5,50367.17,100539.92,2587.88,11092.21,9552.23,4722.63,17734.86,11006.67,16734.11,35513.47,5758.85,52657.94,19038.77,15744.7,10498.95,10984.6,8498.46,13044.54,4928.0,26525.11,7659.24,13345.95,8872.5,11846.85,4221.17,8808.84,8704.54,1814.61,13540.21,10328.42,5913.15,9516.84,5796.86,15212.4,8149.57,9462.93,6935.82,13158.21,15028.86,11266.74,6763.28,54019.24,3228.02,10131.14,9068.22,19794.24,10344.64,12708.25,16330.4,11685.91,10761.43,12830.34,11351.35,6304.43,21014.91,9867.57,10254.05,10857.11,36328.44,13936.52,3260.1
103,28637.42,23902.71,2108.86,12248.28,5653.66,4256.41,10407.17,11359.66,2531.49,6043.09,22120.6,27108.76,14923.61,8674.05,9569.92,5401.95,7282.33,20930.59,12344.24,9378.32,8820.26,13284.46,7255.67,9188.38,6773.3,8196.23,8597.13,11514.71,10009.78,15167.1,9254.06,10661.76,9641.86,12946.6,6266.66,112007.68,12996.73,9748.29,4250.81,9349.31,3991.54,11257.05,50365.27,100540.72,2712.28,11905.93,9818.09,4771.93,17646.2,11098.42,17017.93,35777.7,5714.96,52608.46,18955.42,15798.03,10422.86,10814.48,8629.37,12932.75,4943.39,27041.44,7681.72,13494.54,9215.56,11512.81,4282.78,9053.04,8955.87,1862.96,13064.78,10600.92,6216.02,9826.9,6168.77,14761.64,8446.96,9655.38,6673.97,13253.86,14999.1,11090.49,6782.24,53845.26,3390.66,10268.72,9030.57,19605.21,10397.42,12737.35,16398.17,11618.02,10687.95,12872.36,11113.46,6310.77,21616.83,10063.71,10592.65,10952.59,35984.94,14648.61,3268.38
104,28690.65,24019.28,2075.97,12202.09,5499.36,4230.35,10420.67,11403.98,2497.09,6027.2,22826.21,27373.25,14949.24,8646.0,9581.64,5396.1,7322.96,21136.48,12355.89,9367.07,9014.85,13309.56,7303.59,9187.3,6875.83,8219.73,8615.92,11544.51,10271.44,15200.44,9325.28,10855.73,9689.38,12729.04,6315.83,111949.27,13177.4,9902.17,4272.51,9191.76,4020.28,11342.51,50365.69,100542.88,2817.64,11933.74,9772.19,4722.11,17700.78,11525.6,17463.92,36250.07,5639.89,52946.39,18751.31,16161.53,10441.34,10872.22,8584.67,12889.06,4907.54,26848.29,7626.12,13495.25,9197.97,11624.76,4323.17,8994.04,9072.14,1885.47,12888.87,10969.8,6688.13,10296.52,5989.77,14775.36,8804.82,9819.23,6670.36,13292.95,15014.65,11070.73,6825.79,53808.91,3300.91,10321.46,9021.31,19566.04,10399.88,12785.26,16457.36,11691.26,10821.31,12943.09,11329.86,6271.84,21658.7,9965.87,10619.11,10928.7,37081.24,14368.01,3351.7
105,29106.44,24372.23,2111.04,12366.02,5560.51,4329.31,10484.23,11704.68,2493.05,6104.19,23747.63,28078.47,15168.45,8792.03,9924.07,5202.56,7731.47,21062.7,12330.58,9359.28,9178.13,13491.41,7380.86,9141.96,6989.35,8332.95,8729.37,11709.06,10089.21,14968.51,9502.64,11033.79,9667.09,12887.39,6204.29,111436.26,13120.26,9923.92,4279.11,9300.06,4073.02,11349.64,50367.91,100547.76,2808.5,12325.43,9811.7,4735.32,17834.29,11459.28,17367.15,36156.19,5651.68,52056.8,18394.05,16015.03,10340.57,10666.96,8747.31,12718.29,4949.4,27147.74,7616.53,13672.98,9322.25,11591.14,4388.95,9092.66,9254.68,1897.38,12833.34,10939.62,6650.79,10328.8,6055.97,14890.46,8732.64,9557.88,6550.99,13360.08,14948.21,10930.06,6940.07,53728.82,3346.6,10515.26,9023.39,19583.33,10391.2,12785.82,16486.55,11847.78,11039.85,13005.43,11523.24,6224.33,21965.89,10030.44,10768.51,11119.39,38182.86,14632.63,3400.34
106,29121.67,24431.64,2090.71,12452.99,5555.3,4291.81,10441.22,11747.74,2565.49,6115.18,24193.4,28269.15,15174.02,8849.33,9877.42,5227.35,7791.9,21334.85,12379.44,9384.76,9203.35,13498.03,7440.74,9241.13,7025.4,8395.45,8732.91,11711.42,10253.6,15106.93,9542.96,11046.8,9671.65,12567.41,6345.36,111456.62,13320.4,10238.56,4359.2,9068.74,4083.26,11441.9,50369.76,100550.93,2926.38,12299.98,9822.85,4730.94,17866.36,11952.24,18258.95,37035.92,5515.46,53000.64,18364.77,16488.02,10319.85,10610.8,8787.05,12623.68,5036.02,27056.36,7568.82,13734.07,9330.98,11729.44,4368.66,9110.3,9385.27,1981.61,12129.94,11346.74,7109.72,10620.62,6038.54,15297.81,9042.52,9711.96,6566.55,13511.33,15098.22,10890.68,7090.64,53764.54,3377.68,10593.05,9059.78,19750.52,10354.6,12690.86,16382.06,11896.49,11213.57,12968.72,11674.17,6157.66,21989.88,10018.11,10775.08,11151.98,38679.76,14793.18,3410.34
107,29175.8,24567.1,2067.41,12330.81,5530.98,4278.19,10419.07,11741.47,2518.97,6069.17,25027.38,28422.42,15199.32,8878.47,9876.29,5226.81,7703.97,21195.57,12398.16,9388.11,9243.7,13526.16,7425.08,9343.89,7028.91,8362.21,8744.08,11731.81,10372.48,15086.26,9534.65,11165.33,9707.76,12728.98,6385.69,111619.05,13368.15,10399.88,4385.04,9189.23,4083.46,11455.88,50371.31,100553.74,3034.98,12315.66,9770.06,4716.52,17872.88,12286.33,18689.86,37502.68,5445.07,53105.8,18484.34,16669.92,10257.61,10483.36,8897.68,12572.18,5075.97,26753.63,7538.12,13763.38,9330.56,11697.27,4351.18,9142.11,9469.12,1920.36,12538.76,11297.85,7045.57,10586.45,5990.57,15343.82,9137.83,9661.61,6566.24,13492.97,15155.25,10982.6,7099.97,53961.1,3299.66,10588.8,9065.65,19759.97,10350.68,12753.41,16482.32,11915.91,11208.58,12895.29,11754.83,6164.57,22036.08,9977.21,10781.1,11307.58,39600.23,14573.38,3386.0
108,29233.3,24895.45,2065.37,12254.21,5426.2,4244.73,10408.42,11787.53,2511.57,6058.1,25408.63,29131.26,15228.92,8876.2,9918.29,5205.12,7806.02,21543.59,12370.48,9369.97,9286.29,13565.19,7448.09,9394.19,7118.38,8427.3,8764.53,11758.46,10150.96,14929.17,9570.05,11223.81,9728.03,12850.56,6376.51,111631.53,13293.82,10295.4,4405.19,9269.62,4062.68,11414.88,50372.06,100556.27,2926.55,12366.68,9719.83,4706.84,18096.68,12036.71,18411.44,37244.26,5482.62,53171.33,18346.89,16406.29,10203.55,10388.74,8975.79,12536.99,5039.33,26919.38,7489.68,13812.11,9339.75,12003.57,4287.68,9132.37,9655.29,1950.89,12302.56,11139.98,6851.74,10377.86,5837.93,15889.37,9127.2,9309.33,6551.42,13460.99,15185.32,10983.86,7109.12,53948.3,3296.44,10639.57,9017.62,19514.69,10412.86,12715.53,16446.89,12070.18,11466.68,13059.33,12060.06,6100.62,22104.27,9930.93,10820.28,11327.25,40455.99,14405.97,3384.0
109,28905.73,24616.62,2017.78,12033.6,5277.62,4195.73,10288.27,11763.73,2483.81,5989.95,26369.68,28262.6,15052.1,8746.42,9603.24,5367.43,7862.64,21399.44,12361.84,9364.48,9340.12,13431.94,7407.96,9412.17,7141.13,8351.37,8660.81,11634.11,10046.63,15027.63,9518.34,11369.55,9764.07,12855.59,6539.26,111643.45,13332.26,10143.97,4467.07,9281.77,4060.05,11387.34,50372.53,100557.67,2846.85,12020.49,9533.48,4664.46,18039.42,11655.45,18172.75,37024.87,5516.45,54078.35,18490.42,16307.6,10247.05,10470.97,8902.47,12669.5,4943.84,26504.93,7350.67,13581.22,9237.67,11999.17,4247.54,8908.71,9802.84,1973.64,12112.62,11046.69,6723.8,10225.9,5666.98,16091.08,9201.45,9477.02,6655.37,13159.08,14881.8,11066.77,6998.1,53957.6,3252.99,10636.99,8956.21,19222.59,10459.95,12518.04,16199.12,12074.48,11441.34,12892.77,12283.07,6109.18,21913.85,9678.71,10727.73,11242.68,41755.74,14120.99,3317.88
110,28219.86,23979.72,1942.2,11716.4,5076.34,4025.98,10103.68,11746.38,2377.37,5672.1,26786.67,27213.88,14693.87,8504.24,9086.78,5657.27,7767.06,21235.57,12068.88,9192.89,9272.9,13132.09,7259.21,9360.06,7022.24,8181.93,8439.54,11363.59,9589.99,14413.8,9319.31,11377.33,9766.1,12989.69,6574.5,111626.67,12714.82,9606.51,4384.22,9359.12,4047.59,11241.11,50372.1,100555.64,2641.93,11412.02,9315.12,4585.54,17903.69,10911.33,16072.59,34954.72,5827.97,51706.05,17780.63,15268.73,10311.46,10615.91,8782.35,12809.24,4766.52,25632.22,7214.84,13243.16,8999.54,11963.97,4109.06,8625.06,9572.01,1831.72,13082.12,10537.22,6112.72,9632.74,5468.75,15891.86,8652.5,9147.5,6833.15,12998.54,14827.16,11116.23,6766.21,53955.2,3177.02,10362.42,9017.84,19495.8,10389.85,12455.8,16106.84,11926.21,11091.44,12582.76,12252.37,6211.25,21466.02,9455.57,10514.39,10973.17,42343.36,13665.81,3227.45
111,26835.02,22597.73,1816.26,11043.9,4848.29,3840.43,9647.05,11379.93,2170.37,5178.47,25497.82,24023.14,13973.62,8040.43,8205.11,6211.05,7268.1,20411.99,11505.64,8800.72,8713.46,12468.38,6856.62,8858.31,6600.28,7802.32,8044.04,10812.23,9667.01,14583.21,8835.03,10815.27,9613.12,12980.4,6624.3,111524.9,12787.92,9647.11,4352.95,9331.73,4044.75,11265.3,50370.49,100556.1,2776.88,10311.92,8866.72,4468.4,17055.2,11333.84,16407.78,35266.18,5780.47,52616.19,18076.41,15710.41,10418.34,10832.28,8602.8,12921.15,4420.35,23859.63,6864.42,12535.91,8637.31,11477.89,3819.19,8166.94,8961.54,1835.83,13003.19,10581.98,6109.94,9806.72,5229.49,15021.72,8697.64,9436.09,7166.25,12664.3,14439.95,11223.07,6372.37,53835.46,3009.9,9990.92,8979.45,19318.58,10438.91,12356.85,15969.56,11076.49,9522.51,11606.33,11398.69,6666.9,20445.25,8969.75,10033.17,10341.37,39972.33,12602.23,3040.95
112,28299.7,23872.8,1928.7,11689.38,5161.46,4031.62,10034.83,12158.45,2374.01,5514.79,26991.4,26642.67,14737.62,8507.28,9118.58,5520.66,8268.89,21480.29,12107.0,9198.41,9386.09,13162.2,7269.02,9472.9,7024.34,8287.67,8477.28,11393.84,9656.22,14505.33,9347.95,11336.09,9749.58,12902.17,6420.8,111572.8,12850.01,9567.18,4339.97,9281.64,4037.79,11269.75,50369.82,100558.71,2711.16,11461.85,9278.23,4587.5,17885.82,11479.6,16791.1,35696.99,5707.11,52862.7,18274.7,15699.19,10342.95,10663.28,8733.92,12803.38,4621.61,25127.84,7110.7,13122.79,9198.51,12126.08,3996.63,8600.18,9470.0,1882.99,12673.69,10531.19,6107.7,9805.7,5613.01,15950.81,8392.74,9067.65,6768.59,13191.05,15026.98,11112.16,6628.69,53880.29,3166.12,10461.04,9073.49,19725.54,10329.76,12537.54,16207.52,11857.88,10800.65,12304.68,12367.44,6221.99,21524.74,9346.65,10565.27,10895.92,42669.7,13327.82,3143.41
113,28342.62,24339.17,1925.95,11539.49,5085.12,4007.35,9966.06,12386.57,2358.58,5472.0,27085.54,27836.97,14763.42,8492.18,9234.04,5449.58,8583.93,21525.87,12111.4,9181.49,9707.64,13181.35,7296.74,9470.65,7128.96,8378.86,8507.35,11409.2,9842.93,14946.39,9404.13,11263.48,9730.99,12966.99,6581.16,111528.15,13141.27,9776.05,4381.56,9330.91,4025.88,11384.05,50369.06,100560.07,2749.97,11550.54,9243.16,4575.84,18076.54,11739.41,17412.6,36357.9,5599.15,54088.79,18643.98,16121.51,10402.26,10792.6,8630.45,12859.22,4655.23,25492.77,7012.25,13137.59,9182.92,12200.91,3882.23,8549.89,9525.65,1934.82,12255.29,10873.13,6497.33,10058.15,5508.68,15565.82,8712.12,9289.28,6722.06,13135.88,15044.42,11209.28,6589.7,53888.79,3151.96,10542.45,9116.95,19919.27,10280.25,12662.24,16356.59,11833.73,10857.04,12475.11,12185.04,6176.76,21554.95,9267.24,10580.84,10919.5,42304.37,13059.76,3090.34
114,28232.15,24014.37,1922.56,11510.11,5073.78,4020.51,9898.98,12297.08,2399.53,5437.32,27042.67,27074.35,14708.88,8479.29,9216.45,5459.08,8507.25,21260.96,12062.18,9152.21,9638.93,13129.65,7265.9,9368.08,7085.69,8288.49,8480.94,11357.43,9778.73,14936.64,9333.86,11198.95,9722.22,12959.92,6522.83,111676.27,13168.94,9717.67,4397.7,9332.92,4015.66,11383.18,50369.89,100562.1,2736.45,11498.22,9233.83,4583.84,18013.24,11536.91,17276.22,36220.84,5619.2,54005.43,18627.93,15924.79,10350.79,10687.46,8713.1,12812.35,4589.49,25435.89,7034.75,13107.82,9132.37,12007.42,3850.27,8535.63,9690.67,1904.23,12393.8,10957.96,6581.44,9966.4,5495.77,15340.22,8821.95,9139.08,6727.94,13102.96,14955.63,11194.46,6505.11,53986.91,3170.41,10438.77,9158.28,20079.79,10254.32,12623.02,16272.39,11799.13,10810.42,12481.21,12131.39,6184.26,21478.47,9284.81,10526.61,10942.01,42148.66,13038.46,3063.31
115,28377.96,24189.74,1970.7,11401.57,5084.03,3976.85,9903.88,12376.24,2394.65,5454.53,26549.37,27263.99,14782.89,8444.42,9256.7,5437.64,8601.81,21443.89,12118.77,9216.38,9814.85,13193.65,7349.26,9400.12,7181.87,8343.82,8527.83,11440.16,9760.41,14876.52,9434.4,11191.72,9717.28,12927.92,6602.13,111614.11,13158.24,9650.1,4417.57,9302.2,3999.81,11353.66,50373.63,100564.77,2699.35,11577.82,9196.07,4577.18,18039.53,11434.26,17290.17,36124.06,5633.63,54226.21,18736.84,15917.1,10362.35,10693.07,8710.45,12850.37,4619.83,25465.89,7050.23,13093.53,9162.29,12109.78,3896.95,8515.49,9714.7,1940.55,12123.02,10902.35,6527.13,9863.43,5498.99,15197.69,8832.61,9520.68,6714.51,13097.16,15065.53,11209.23,6488.3,53941.04,3157.07,10338.22,9302.93,20667.21,10093.21,12715.24,16404.65,11830.58,10879.25,12498.83,12142.9,6163.26,21556.86,9237.84,10579.18,10835.42,41999.08,13055.86,3093.38
116,28184.03,23883.28,1988.11,11200.25,4988.53,3915.42,9783.99,12324.77,2334.79,5326.76,26537.33,26954.72,14680.28,8370.54,9108.91,5523.09,8521.37,22176.92,12082.95,9195.68,9890.47,13135.07,7354.41,9447.72,7087.95,8341.67,8475.14,11355.36,9700.1,15088.83,9502.48,11178.29,9712.65,13094.61,6677.79,111639.67,13215.05,9643.1,4408.42,9429.24,4013.43,11349.02,50375.88,100567.9,2725.73,11404.71,9102.56,4532.69,18083.19,11118.76,17054.6,35701.27,5702.11,54471.57,19447.15,15866.61,10418.2,10812.86,8613.9,12916.09,4600.17,25584.09,7097.28,12955.2,9006.27,12578.24,3838.45,8425.59,9517.13,1967.59,11888.3,10967.79,6596.44,9801.19,5380.6,15535.13,8904.79,9969.88,6768.33,13066.44,15104.75,11259.63,6448.33,53947.77,3134.41,10248.34,9353.32,20907.07,10037.07,12704.4,16414.2,12088.03,11300.12,12583.58,12631.33,6050.92,21409.91,9125.11,10503.89,10760.75,42864.45,12890.92,3060.77
117,28234.64,23852.84,1954.95,11289.14,4961.78,3890.34,9845.26,12484.24,2289.01,5271.53,26830.08,26794.7,14710.32,8364.52,9207.21,5463.5,8727.1,22673.89,12111.66,9223.07,9982.0,13162.81,7386.96,9988.97,7088.44,8397.67,8480.62,11372.3,9660.66,14970.74,9615.31,11389.71,9774.57,13190.12,6630.75,111715.51,13257.45,9693.27,4419.66,9490.7,4005.68,11348.96,50378.48,100570.2,2715.01,11489.89,9089.4,4499.18,18271.92,11135.75,17325.52,36264.09,5610.33,54840.09,19359.16,15881.76,10357.94,10697.61,8705.76,12832.19,4617.31,25611.84,7124.31,12949.95,8977.0,12947.71,3801.79,8410.52,9498.34,2012.45,11612.35,10896.7,6499.44,9785.12,5341.3,15541.03,8961.81,10063.89,6730.83,13130.68,15064.1,11169.58,6422.24,54001.92,3080.17,10277.0,9353.89,20905.09,10038.83,12785.0,16521.02,12111.89,11423.84,12588.11,12644.3,6001.34,21455.2,9077.46,10531.95,10768.85,43545.32,12896.55,3060.03
