,ACE 200,ACE 200TR,ACE Fn성장소비주도주,ACE Gloabal Luxury&Hotel Index,ACE 골드선물 레버리지(합성 H),ACE 국고채3년,ACE 국채선물10년인버스,ACE 국채선물3년인버스,ACE 단기통안채,ACE 러시아MSCI(합성),ACE 레버리지,ACE 멕시코MSCI(합성),ACE 미국IT인터넷S&P(합성 H),ACE 미국WideMoat가치주,ACE 미국다우존스리츠(합성 H),ACE 밸류대형,ACE 베트남VN30(합성),ACE 삼성그룹동일가중,ACE 삼성그룹섹터가중,ACE 스마트로우볼,ACE 스마트모멘텀,ACE 스마트밸류,ACE 스마트퀄리티,ACE 스마트하이베타,ACE 싱가포르리츠,ACE 싱가포르리츠채권혼합모닝스타,ACE 아시아TOP50S&P,ACE 인도네시아MSCI(합성),ACE 인버스,ACE 일본Nikkei225(H),ACE 일본TOPIX레버리지(H),ACE 일본TOPIX인버스(합성 H),ACE 중국본토CSI300,ACE 중국본토CSI300레버리지(합성),ACE 중장기국공채액티브,ACE 코스닥(합성),ACE 코스피,ACE 필리핀MSCI(합성)
149,31233.52,18602.96,6701.98,1721.21869,23734.79,108071.9,90680.82,98670.7,100758.74,25708.85,5861.42,7145.19,16463.65,12828.47,74030.33,6951.67,11822.06,13409.02,12384.64,13031.05,13818.51,11430.84,14824.09,10637.39,11701.06,10244.58,13102.6,8006.93,6710.0,14657.24,13380.91,5778.7,28603.11,4884.36,104113.87,12326.56,23612.54,12030.84
150,31359.94,18678.54,6784.54,1735.34626,24199.58,108048.8,90809.25,98709.47,100761.82,25292.95,5897.27,7121.42,16573.99,12820.4,74040.18,6978.52,11829.44,13347.69,12415.47,13047.31,13833.03,11472.74,14865.24,10678.61,11671.06,10224.89,12938.3,8093.07,6695.29,14604.75,13341.3,5789.97,28241.15,4760.71,104058.41,12376.66,23707.09,12216.1
151,31781.01,18928.58,6827.54,1752.98794,23230.29,107973.45,91103.7,98764.09,100763.0,25107.45,6068.96,7137.55,16342.07,12951.13,75024.45,7171.04,11884.85,13503.0,12434.44,13295.7,13995.36,11725.8,15064.8,10912.27,11554.15,10171.89,12874.66,8022.84,6591.16,14603.43,13341.02,5789.8,28343.75,4793.71,103923.17,12450.54,24056.85,12121.25
152,32206.57,19182.38,6812.68,1796.71441,23496.18,108020.4,90971.23,98710.67,100764.42,25283.72,6225.08,7190.69,16175.08,13042.11,75107.97,7314.74,11888.6,13741.07,12600.61,13509.53,14169.81,11905.69,15230.68,11084.45,11552.64,10182.12,12989.71,7999.56,6510.47,14866.82,13947.57,5643.72,28145.79,4723.45,103997.94,12413.73,24383.48,12337.12
153,32370.11,19280.3,6909.49,1806.83607,21345.16,107978.68,91217.77,98757.25,100765.44,25752.33,6289.08,7289.28,15894.79,13029.03,74039.77,7364.93,11923.38,14100.52,12908.58,13588.01,14201.17,11974.92,15230.38,11157.14,11472.87,10140.34,13014.37,8044.02,6476.74,14936.58,14346.14,5574.4,27939.6,4658.38,103894.43,12202.2,24521.19,12412.44
154,32434.31,19317.97,7032.21,1815.29341,21403.49,108021.98,91071.28,98730.84,100766.49,26099.4,6309.06,7290.8,16057.95,13048.14,74790.48,7375.58,12023.73,14378.98,12966.23,13605.5,14202.02,11998.0,15218.09,11174.02,11474.51,10153.74,12993.62,8150.78,6465.97,15186.52,14632.51,5510.02,27864.18,4628.42,103986.7,12334.46,24570.41,12478.22
155,32026.64,19075.36,7030.52,1804.89217,21872.71,107961.2,91409.46,98796.42,100770.69,26432.99,6149.48,7349.54,16154.32,13082.72,73865.84,7298.88,11975.45,14158.13,12638.56,13456.62,14055.79,11827.45,15070.49,11031.92,11597.66,10162.25,12973.76,8154.8,6551.24,15217.19,14647.51,5512.08,28301.67,4769.64,103847.16,12048.24,24269.43,12681.9
156,31379.42,18691.46,6698.83,1777.32898,21415.12,108038.11,91039.03,98707.03,100772.5,25946.29,5913.69,7464.59,16237.91,13065.91,74495.11,7072.06,11899.18,13608.49,12352.14,13152.23,13734.56,11527.53,14723.29,10680.1,11602.4,10192.56,13073.7,8177.54,6670.45,15073.24,14410.74,5554.25,29005.52,5007.77,104020.93,11544.98,23672.05,12684.55
157,31450.69,18732.99,6899.37,1769.35041,22799.79,108045.62,91019.59,98708.63,100773.69,26012.52,5937.15,7409.92,16496.07,13054.84,74153.01,7096.79,11912.85,13796.28,12433.19,13192.8,13802.24,11572.66,14783.04,10732.33,11586.25,10187.79,12950.84,8293.75,6658.88,15111.22,14457.86,5544.26,28562.28,4850.49,104023.8,11812.48,23793.86,12809.91
158,30252.31,18019.69,6585.68,1775.88461,21825.17,108014.32,91238.14,98746.22,100773.82,25970.25,5482.06,7416.69,16461.1,13069.28,72827.07,6798.6,11909.42,13175.61,11914.51,12698.34,13313.32,11115.44,14216.21,10283.89,11543.59,10159.43,12758.55,8298.41,6914.46,14957.53,14190.09,5593.64,28333.74,4772.26,103936.25,11413.54,22921.96,12611.21
159,30706.99,18290.48,6609.67,1808.84662,21297.3,107887.44,91478.02,98865.23,100774.78,25124.08,5662.98,7383.61,16669.91,13029.61,73528.31,6898.05,12021.69,13257.7,12040.07,12893.14,13491.15,11285.16,14447.64,10447.82,11479.21,10123.76,12968.19,8287.27,6790.02,14983.26,14280.8,5576.38,28591.36,4856.08,103772.41,11483.2,23228.1,12529.3
160,31027.17,18481.54,6647.97,1837.88709,21307.37,107974.58,91267.65,98774.9,100774.95,24996.87,5790.59,7336.01,16607.94,13023.3,73605.18,6960.24,12288.45,13408.92,12237.67,12982.0,13654.75,11389.3,14589.95,10570.05,11539.11,10155.71,13267.12,8328.21,6708.57,15030.42,14362.78,5565.63,28861.85,4947.25,103905.11,11767.94,23483.86,12564.64
161,31454.71,18735.32,6757.92,1859.81332,21135.26,107972.27,91317.27,98775.57,100775.82,25210.57,5936.64,7302.24,16604.11,13165.2,74177.43,7105.74,12323.14,13642.58,12366.26,13177.72,13825.21,11591.07,14784.17,10772.46,11578.96,10162.38,13234.94,8352.15,6629.15,15231.74,14670.05,5503.18,28818.83,4932.66,103882.95,12064.94,23853.34,12416.2
162,31514.05,18770.5,6682.93,1850.05132,20783.08,107936.32,91457.9,98812.24,100776.63,24757.71,5940.96,7357.37,16752.58,13212.6,74302.44,7080.2,12304.23,13512.68,12367.87,13169.84,13834.18,11591.81,14799.6,10776.26,11692.4,10183.55,13337.91,8484.9,6633.81,15212.55,14593.69,5505.57,28588.14,4849.46,103812.72,12137.53,23877.55,12442.36
163,31232.16,18603.12,6640.93,1879.32767,21416.87,107882.48,91619.5,98866.88,100777.55,25018.34,5828.25,7246.4,17449.43,13313.46,73616.26,6972.84,12312.95,13339.73,12286.5,13029.72,13707.47,11445.35,14674.15,10616.9,11693.98,10171.85,13333.71,8451.67,6700.61,15169.41,14461.7,5534.36,28752.32,4906.46,103734.82,12065.76,23626.79,12352.89
164,31320.64,18656.15,6644.18,1899.99838,20979.53,107776.43,92076.15,98976.65,100779.68,24848.31,5885.8,7199.11,17311.76,13373.07,74668.52,7048.83,12423.32,13431.75,12297.99,13082.53,13718.33,11515.54,14706.44,10692.33,11500.17,10085.4,13251.22,8540.3,6655.77,14962.0,14278.49,5571.52,29486.67,5152.38,103522.41,12135.82,23720.32,12387.03
165,30807.75,18350.12,6670.74,1881.85494,21900.17,107638.57,92462.82,99122.36,100780.28,24973.69,5675.47,7325.76,17393.1,13524.23,75124.25,6962.28,12502.02,13229.01,12005.64,12875.65,13529.67,11330.51,14511.64,10531.28,11635.25,10097.67,13083.53,8550.56,6785.63,15135.33,14482.38,5524.11,29479.04,5145.79,103325.75,12235.99,23438.99,12355.88
166,31076.02,18509.2,6742.44,1885.45502,21980.07,107545.18,92814.42,99196.01,100782.34,24603.88,5791.58,7112.14,17518.73,13362.61,74404.6,7054.25,12550.87,13490.35,12147.09,13006.43,13649.43,11469.35,14637.64,10662.06,11704.83,10091.0,13175.06,8214.25,6707.25,15132.67,14473.33,5532.86,29627.45,5201.92,103160.87,12310.0,23674.83,12285.12
167,31246.81,18610.7,6875.98,1931.50028,21986.14,107662.0,92549.97,99071.59,100784.96,24651.35,5846.56,7247.31,18074.19,13493.06,74445.17,7062.3,12599.86,13557.95,12135.46,13042.62,13739.17,11495.67,14697.51,10703.29,11796.79,10133.94,13229.93,8325.76,6678.0,15207.4,14634.84,5506.92,29697.34,5222.94,103312.45,12503.07,23822.93,12113.09
168,31741.13,18904.88,6900.07,1934.18548,21223.35,107658.92,92466.52,99099.18,100785.76,23864.37,6016.5,7190.66,18231.23,13737.22,75881.11,7147.89,12800.03,13572.7,12273.74,13175.51,13940.67,11643.13,14930.24,10874.75,11822.82,10145.68,13241.61,8327.51,6587.11,15345.72,14754.31,5480.32,29572.76,5179.93,103331.77,12609.61,24141.76,11995.82
169,31300.72,18642.9,6843.76,1934.61787,21071.38,107625.76,92558.18,99144.95,100788.2,23852.21,5841.12,7101.97,17249.14,13422.87,74802.4,7066.74,12751.81,13363.75,12068.66,12974.51,13779.71,11512.54,14760.25,10763.69,11798.79,10133.63,13070.09,8291.87,6686.65,15170.03,14472.36,5528.84,29290.33,5079.82,103288.34,12492.76,23862.92,12081.63
170,31462.71,18738.82,6829.99,1934.61787,20994.71,107287.41,92853.73,99245.54,100786.96,23621.42,5916.41,7115.07,16735.52,13346.12,74467.68,7124.5,12506.45,13555.01,12145.06,13009.69,13841.56,11626.13,14868.38,10872.38,11698.73,10085.34,13009.05,8200.35,6635.76,15092.81,14341.53,5552.04,28693.91,4871.1,102664.04,12676.93,24021.52,12061.94
171,31834.36,18961.01,6829.07,1914.95578,20992.73,107392.98,92658.27,99138.12,100788.08,23588.55,6058.31,7161.84,16733.47,13324.65,74464.35,7172.87,12530.3,13682.95,12331.26,13156.66,14013.11,11681.08,15030.34,10935.05,11809.89,10129.68,13062.41,8139.67,6553.81,15214.41,14564.42,5513.65,28784.83,4905.59,102806.99,12668.26,24200.75,12365.94
172,31472.78,18746.96,6727.09,1894.53105,21185.71,107494.43,92413.81,99048.7,100789.21,23162.11,5893.82,6974.3,16221.27,12981.28,73421.27,7121.89,12506.67,13610.3,12197.4,13050.44,13834.82,11549.82,14857.68,10825.68,11794.42,10144.1,12971.6,8162.76,6654.73,15051.98,14237.93,5565.9,28119.08,4677.47,102967.99,12541.49,23938.15,12596.43
173,31750.67,18910.87,6767.51,1902.53304,21439.47,107494.18,92446.98,99063.81,100789.81,23128.68,6017.6,7125.92,16614.52,13068.43,74221.93,7189.96,12479.38,13611.81,12258.05,13151.93,13911.6,11655.8,14945.26,10928.63,11767.88,10134.04,12978.73,7924.92,6575.18,15192.34,14638.69,5498.67,28047.76,4652.66,102940.02,12754.22,24144.83,12379.84
174,31742.08,18905.68,6788.25,1908.29418,21644.92,107465.93,92516.64,99105.08,100791.7,23523.21,6017.68,7162.46,16278.29,12937.06,73208.1,7197.34,12498.17,13783.68,12325.73,13173.17,13926.43,11665.89,14967.15,10933.81,11768.27,10128.47,13091.3,7421.13,6573.24,15297.8,14837.09,5458.62,28364.43,4757.39,102904.02,12812.88,24145.4,12342.67
175,32196.84,19176.38,6814.66,1944.88643,21283.72,107510.33,92355.69,99060.17,100792.78,23684.0,6184.17,7200.17,16129.63,12944.35,72842.93,7335.99,12574.45,13928.22,12489.72,13348.56,14087.09,11827.32,15144.22,11100.34,11728.67,10126.25,13225.26,7601.56,6483.47,15406.31,15129.29,5410.54,28443.96,4787.5,102988.06,12895.03,24460.2,12430.17
176,32434.72,19318.1,6874.36,1951.28017,21626.05,107556.71,92238.24,99007.76,100792.95,23560.33,6272.38,7362.36,16235.23,13071.16,74714.22,7354.09,12541.51,13952.11,12641.82,13449.0,14201.83,11889.27,15259.94,11178.62,11815.81,10156.71,13249.17,7872.19,6440.02,15337.8,14953.83,5443.83,28757.24,4891.28,103052.03,12970.86,24615.69,12452.21
177,32327.11,19255.08,6855.5,1957.23941,21680.11,107565.94,92118.79,98989.35,100792.49,24018.91,6234.48,7287.12,16378.61,13062.6,75574.39,7359.41,12509.28,13936.29,12595.71,13422.14,14116.49,11852.4,15188.35,11126.64,11907.9,10192.3,13297.67,7682.88,6457.95,15346.28,14993.15,5432.13,28570.44,4825.18,103108.69,12924.89,24538.1,12463.23
178,31893.91,18997.49,6774.27,1924.35422,21774.11,107570.87,92224.34,98989.94,100792.97,23810.3,6061.34,7280.88,16184.23,13055.44,75901.93,7294.17,12469.09,13789.89,12402.57,13264.79,13895.69,11688.87,14972.14,10986.02,11924.37,10186.49,13072.68,7592.15,6549.31,15240.68,14849.62,5451.55,28391.81,4765.73,103063.47,12765.4,24237.48,12291.51
179,31934.39,19021.5,6818.02,1868.356,21324.13,107585.61,92275.99,98992.71,100796.1,23505.85,6103.8,7145.32,15915.17,12795.14,74463.41,7275.45,12460.23,13860.34,12459.13,13273.11,13950.99,11707.67,15012.53,10994.62,11974.02,10195.91,12974.84,7497.53,6515.03,15271.19,15032.9,5424.41,28711.9,4879.51,103049.67,12818.0,24300.67,12165.39
180,31683.24,18872.9,6720.54,1776.94061,21589.38,107603.26,92192.54,98966.3,100796.87,23014.74,5997.31,7027.14,15887.56,12629.98,72921.01,7257.82,12586.86,13690.16,12310.59,13168.15,13773.18,11603.8,14870.51,10895.03,11928.05,10190.24,12827.82,7523.56,6576.44,15271.87,15033.55,5424.26,28362.87,4759.99,103087.72,12503.68,24069.08,12093.85
181,30967.45,18446.64,6527.84,1759.55182,20448.65,107650.76,91955.09,98921.89,100797.91,22211.26,5707.96,6855.12,16019.13,12470.26,70969.55,7098.27,12679.5,13383.44,12120.35,12881.9,13436.0,11365.65,14531.77,10640.34,11779.3,10168.76,12738.01,7397.56,6742.86,15273.81,15036.01,5424.13,28065.77,4659.31,103193.17,12155.2,23492.94,12145.96
182,31050.36,18496.31,6552.15,1774.60772,20384.01,107715.68,91809.64,98860.48,100798.34,22413.2,5757.23,6801.54,16427.7,12530.89,71807.54,7101.02,12736.89,13285.81,11992.32,12935.02,13472.52,11411.37,14578.41,10654.44,11626.67,10139.56,12755.44,7254.87,6702.79,15259.78,14980.21,5431.11,28146.2,4686.1,103287.52,12165.6,23499.65,12074.97
183,30331.72,18069.17,6326.73,1764.23588,19540.58,107820.02,91586.18,98762.07,100798.57,22481.05,5479.36,6629.94,16063.27,12371.72,69794.45,6945.12,12761.86,13040.49,11596.3,12672.08,13083.33,11169.74,14185.42,10361.74,11741.06,10185.2,12546.04,7260.19,6870.48,15088.86,14677.2,5489.51,27682.51,4530.93,103413.37,11641.63,22891.63,12166.85
184,30441.48,18134.24,6363.03,1776.6502,19717.26,107820.21,91643.83,98772.83,100801.75,22552.77,5534.6,6854.24,15950.98,12366.56,70090.22,6962.6,12757.98,13119.16,11647.45,12709.48,13132.18,11214.81,14238.06,10403.61,11608.33,10147.81,12528.15,7116.84,6828.24,15163.68,14802.69,5462.96,27731.65,4545.13,103409.24,11660.13,22952.08,12103.75
185,30847.53,18375.99,6566.06,1816.3236,19494.01,107846.51,91624.39,98756.43,100803.22,22108.31,5687.96,6868.1,16349.3,12534.93,71471.58,7060.13,12911.59,13325.67,11846.23,12880.29,13327.92,11357.56,14435.81,10564.89,11664.25,10162.96,12662.41,7327.78,6730.69,15358.33,15237.91,5370.69,27823.34,4574.11,103423.63,12056.54,23282.78,12093.44
186,31094.03,18522.6,6620.13,1806.54809,19824.75,107876.26,91629.38,98734.68,100812.36,21905.68,5774.2,6918.41,16578.31,12719.98,72812.28,7127.31,12752.83,13458.89,11998.57,12975.08,13469.66,11455.94,14547.98,10675.87,11671.69,10166.46,12614.37,7183.6,6681.55,15447.21,15518.76,5337.43,27783.59,4560.72,103469.86,12231.18,23482.45,12061.63
187,31500.46,18764.74,6639.12,1823.44607,20261.55,107751.33,92056.93,98843.27,100813.77,21782.06,5923.72,7064.94,16599.69,12656.17,74968.71,7281.58,12755.19,13558.72,12063.46,13137.76,13626.9,11611.3,14704.24,10854.32,11579.79,10111.16,12688.88,7196.79,6596.22,15112.63,14539.58,5493.88,27754.58,4545.84,103267.87,12377.92,23785.1,12327.12
188,31595.0,18820.92,6630.39,1845.56574,20616.55,107629.35,92470.47,98969.85,100814.64,21939.51,5949.38,7111.33,16886.52,12833.12,75424.54,7267.54,12820.82,13527.42,12107.38,13187.03,13699.32,11642.58,14764.56,10881.34,11614.71,10088.82,12804.82,7277.56,6584.65,15295.45,15058.71,5398.5,27705.23,4531.09,103053.95,12437.84,23863.17,12176.24
189,31885.89,18994.36,6677.19,1858.62812,20374.27,107612.4,92487.01,98990.42,100816.58,21992.07,6067.5,7075.78,16639.59,12669.77,74950.9,7341.57,12849.29,13702.15,12248.31,13293.24,13814.72,11737.38,14867.39,10976.83,11634.5,10095.09,12929.9,7353.8,6516.68,15371.63,15229.97,5370.46,27640.65,4516.49,103050.05,12539.49,24075.55,12096.13
190,31897.76,19001.17,6669.69,1852.95232,19991.07,107637.5,92518.57,98966.37,100822.52,21578.46,6076.08,7179.51,16936.78,12871.33,75014.88,7357.48,12788.78,13703.65,12257.86,13290.24,13846.96,11738.39,14870.18,11010.13,11498.39,10055.93,12999.45,7339.16,6509.78,15362.72,15244.02,5367.64,27518.72,4479.62,103045.06,12566.83,24124.67,11976.21
191,32066.13,19101.65,6749.95,1874.69806,20080.77,107574.21,92617.25,99021.09,100824.68,21716.15,6130.78,7425.59,17289.4,13054.14,75840.75,7393.62,12790.8,13756.92,12303.78,13355.89,13899.94,11795.94,14914.38,11057.42,11459.92,10037.15,13022.44,7359.96,6485.05,15481.49,15208.23,5364.55,28192.49,4702.28,102974.39,12593.62,24242.34,11985.2
192,32106.12,19125.25,6721.54,1846.96868,20794.44,107611.57,92359.89,98986.77,100827.04,21743.3,6129.15,7374.11,17605.99,13162.76,76228.44,7405.04,12796.03,13727.8,12360.86,13381.55,13878.45,11811.12,14914.69,11054.91,11438.4,10053.31,13256.83,7391.4,6493.2,15444.83,15138.21,5377.49,28920.33,4940.42,103086.13,12570.87,24235.13,11968.09
193,31805.01,18946.12,6629.96,1827.39528,20054.87,107683.44,92297.44,98933.36,100829.79,21587.64,6018.48,7304.01,17748.21,13030.4,75062.03,7330.63,12846.13,13614.21,12226.61,13248.76,13741.59,11701.32,14790.02,10930.2,11616.66,10105.42,13234.16,7448.74,6549.55,15475.55,15259.77,5358.62,29034.35,4973.42,103146.01,12420.86,24006.32,11929.01
194,31539.59,18787.87,6507.81,1792.02592,20322.11,107788.85,91969.99,98826.95,100832.21,21505.45,5916.08,7250.26,17523.62,12891.5,74210.19,7304.13,12995.03,13498.38,12063.15,13176.14,13573.46,11634.56,14628.26,10841.69,11420.88,10078.03,13229.2,7552.23,6605.48,15487.37,15144.1,5375.32,28812.71,4904.36,103314.47,12176.26,23776.24,11892.45
195,31330.96,18664.22,6482.99,1840.50285,20355.53,107726.26,92161.65,98883.72,100837.15,21181.39,5855.0,7288.94,17485.76,12983.78,74515.03,7248.86,13149.92,13489.77,11950.6,13109.85,13472.59,11570.21,14517.33,10755.3,11453.66,10071.03,13009.97,7415.02,6632.32,15416.92,14941.41,5414.34,28881.82,4921.29,103215.84,12023.67,23576.67,11944.8
196,31405.73,18709.27,6475.05,1822.88389,20301.95,107758.93,91673.19,98858.31,100840.06,20958.19,5875.11,7297.59,17474.36,12955.72,74024.26,7292.68,13131.42,13611.14,11986.67,13162.59,13447.17,11585.43,14487.4,10760.61,11346.8,10078.7,13031.76,7399.73,6624.29,15351.69,14691.35,5460.8,28777.48,4892.89,103394.62,11857.28,23629.62,11835.1
197,31619.82,18836.3,6497.82,1858.71895,20412.58,107695.2,91925.74,98957.9,100842.64,20990.58,5962.71,7191.87,17318.07,12742.19,72875.77,7340.54,13132.35,13667.82,12161.69,13221.32,13513.63,11673.03,14586.73,10831.47,11340.96,10061.82,13104.88,7459.39,6570.23,15515.37,15058.79,5392.46,28583.9,4824.65,103291.38,11891.53,23749.11,12048.17
198,31725.49,18898.77,6544.63,1828.60501,20490.49,107598.32,92333.31,99031.51,100845.44,21092.22,6003.71,7331.76,17287.43,12648.33,73362.73,7374.66,13111.62,13711.25,12199.37,13273.4,13561.57,11729.13,14612.73,10889.21,11231.21,10001.1,13031.62,7395.27,6548.73,15441.83,14835.51,5432.45,28784.22,4893.99,103096.39,11977.84,23873.26,12147.54
199,31523.05,18778.18,6450.89,1864.3015,20791.57,107639.64,92221.89,98996.13,100848.04,21025.51,5919.28,7371.08,17360.0,12586.08,73118.52,7358.69,13089.16,13698.03,12079.9,13221.28,13426.33,11685.92,14487.16,10808.11,11209.63,10004.52,13092.12,7385.25,6597.63,15501.7,15073.85,5392.85,28718.81,4875.65,103158.93,11719.78,23715.55,12489.67
200,31627.78,18840.66,6414.51,1857.52969,20254.52,107682.53,92154.89,98972.25,100852.66,21186.36,5968.53,7409.81,17349.51,12740.5,72954.87,7420.32,13264.49,13700.82,12011.92,13250.55,13464.25,11721.97,14495.96,10845.94,11157.94,9997.38,13123.43,7409.54,6566.01,15394.3,14747.22,5450.88,28536.25,4815.59,103211.28,11651.62,23774.12,12619.94
201,31499.52,18764.45,6274.85,1805.63281,20266.7,107697.72,92016.6,98947.0,100855.28,21272.15,5917.69,7398.05,17530.59,12631.91,73370.66,7399.98,13382.69,13769.03,12057.36,13205.61,13359.15,11659.59,14414.45,10796.8,11043.07,9973.85,13064.9,7373.18,6594.85,15406.05,14803.86,5432.22,28053.48,4660.68,103251.43,11221.64,23603.06,12843.31
202,31324.42,18660.15,6281.73,1764.88206,20275.43,107661.43,92206.29,98983.72,100857.03,20996.96,5832.42,7306.55,17194.87,12340.5,72444.76,7350.49,13200.67,13682.25,12078.25,13130.63,13291.72,11569.8,14360.51,10753.36,10869.6,9915.95,13019.33,7421.78,6651.28,15392.76,14714.03,5453.18,27764.59,4570.66,103170.77,11303.4,23472.95,12858.74
203,31463.82,18742.56,6390.64,1704.81497,20407.19,107689.49,92143.84,98957.32,100858.94,20606.79,5896.02,7238.92,17448.58,12288.19,71383.37,7368.72,13195.52,13676.73,12029.45,13199.83,13413.61,11646.99,14477.5,10827.77,10924.72,9935.19,13081.53,7423.69,6608.63,15396.73,14698.65,5457.91,27899.38,4611.45,103215.29,11625.65,23618.44,12747.78
204,31138.9,18549.42,6347.2,1714.15005,19708.25,107646.0,92348.39,99003.91,100861.29,19697.88,5762.36,7077.15,16831.42,11928.43,69612.59,7247.95,12812.18,13587.69,12067.98,13056.74,13357.46,11520.88,14373.51,10709.99,10844.74,9898.83,13105.78,7433.1,6689.77,15352.71,14599.26,5474.51,28172.46,4695.96,103134.69,11736.5,23429.62,12679.24
205,30299.51,18050.25,6152.38,1721.70389,19471.92,107597.0,92575.2,99051.83,100866.72,19771.13,5469.23,6891.72,17071.78,12024.83,70654.54,7051.48,12831.97,13517.2,12021.39,12709.22,13004.27,11230.11,13980.25,10429.91,10706.01,9842.63,13066.19,7451.62,6852.35,15296.18,14562.49,5479.51,28524.7,4805.97,103033.99,11430.69,22827.16,12449.56
206,30735.62,18309.18,6250.54,1727.71389,19719.01,107465.36,92995.76,99169.42,100868.46,19399.41,5616.61,6972.88,16400.31,11947.23,70181.57,7194.66,12890.22,13688.98,12122.55,12892.12,13162.27,11395.63,14120.35,10591.18,10475.92,9748.45,12900.43,7432.13,6763.93,15052.39,13945.73,5586.3,28029.61,4650.25,102827.74,11578.3,23157.87,12577.55
207,31350.42,18675.73,6307.88,1782.16322,19981.45,107440.71,92996.31,99206.01,100870.04,19692.21,5847.96,6955.02,16359.58,12100.12,71930.68,7316.69,12986.93,13832.96,12372.03,13111.53,13495.03,11598.35,14440.88,10793.67,10587.46,9778.92,13105.98,7442.39,6621.6,15269.45,14482.47,5485.36,28223.86,4709.81,102817.81,11800.67,23594.31,12604.0
208,31528.41,18781.99,6377.62,1807.37273,20360.12,107535.98,92696.86,99126.6,100871.27,20578.74,5913.33,7008.92,16644.44,12356.09,73259.61,7282.78,13081.5,13895.28,12446.06,13204.41,13644.37,11669.13,14603.38,10823.54,10780.32,9855.46,13256.52,7554.3,6584.82,15269.54,14482.63,5485.23,28579.45,4827.21,102963.07,11922.72,23736.45,12625.92
209,32298.42,19240.49,6464.0,1851.04114,20059.54,107647.18,92362.41,99029.19,100872.73,20617.41,6188.62,7143.84,17451.95,12466.41,73492.75,7460.66,13022.79,14141.65,12878.47,13491.82,14011.25,11950.65,14943.5,11090.16,10876.16,9905.32,13340.22,7446.48,6436.41,15533.59,14885.7,5419.52,28822.96,4899.87,103135.14,12178.5,24304.83,12786.3
210,32358.22,19276.68,6402.67,1866.26767,21121.71,107566.57,92665.06,99093.96,100876.46,21235.73,6219.47,7339.67,17955.08,12575.44,73753.61,7448.73,12888.5,14059.52,12922.53,13511.43,14061.5,11971.68,14981.0,11109.32,11214.62,9975.46,13608.31,7848.35,6416.74,15812.61,15260.06,5343.86,29135.38,5008.68,102998.54,12062.82,24331.75,13119.35
211,32734.96,19500.23,6480.67,2053.52763,21226.96,107544.35,92652.97,99104.69,100877.97,21371.5,6368.52,7451.96,18022.88,12476.85,73347.3,7554.73,12824.57,14256.61,13185.14,13608.08,14243.65,12086.06,15114.19,11288.49,11075.46,9937.29,13552.09,8055.45,6339.67,15944.43,15419.07,5316.16,29148.63,5011.62,102986.8,12269.89,24641.71,13156.57
212,32763.81,19517.6,6505.61,2045.45599,19102.59,107440.58,93136.68,99195.44,100879.48,22344.99,6379.5,7668.33,17135.97,12928.27,75217.8,7649.28,13030.38,14523.54,13280.8,13619.35,14141.72,12094.47,15007.52,11327.82,11116.41,9911.59,13696.1,8102.44,6332.86,16265.53,15817.85,5241.34,29565.82,5153.38,102770.91,12120.18,24698.09,13155.77
213,33264.98,19817.01,6601.91,2032.5275,19555.83,107392.66,93459.37,99268.16,100881.08,22452.14,6577.34,7802.27,16746.33,12955.84,76101.51,7798.54,12962.97,14762.74,13337.12,13855.6,14236.49,12290.47,15193.28,11476.61,11013.52,9860.15,13544.09,8297.99,6233.21,16305.74,16176.99,5182.55,29350.28,5081.74,102645.73,12107.22,25033.93,13704.84
214,33125.78,19734.03,6600.32,2009.14676,19244.63,107450.77,93277.93,99187.75,100882.9,22394.22,6514.5,7805.36,17190.65,13004.44,76582.93,7752.62,13019.18,14638.19,13278.73,13784.26,14194.03,12212.03,15144.57,11435.45,10943.59,9854.9,13384.12,8455.89,6263.35,16592.53,16730.26,5096.63,29060.22,4984.75,102739.19,12109.6,24929.56,13744.44
215,33458.35,19932.01,6563.88,2025.52805,19492.0,107500.23,93147.59,99154.52,100887.14,22468.32,6646.6,7705.45,17175.2,12814.11,75730.97,7805.78,13107.89,14671.75,13318.82,13894.9,14334.53,12305.32,15296.12,11553.04,11076.99,9902.65,13557.63,8321.97,6196.95,16670.57,16540.78,5104.59,29123.01,5005.37,102826.22,12095.64,25113.35,13802.72
216,34220.93,20385.75,6575.84,2080.82164,19755.26,107487.23,93050.14,99164.11,100888.64,22320.05,6934.51,7872.31,17288.82,13001.13,77535.1,8000.23,13168.9,15024.79,13536.02,14181.46,14583.37,12571.61,15582.65,11857.86,10980.71,9881.14,13751.19,8302.78,6065.98,16598.71,16189.69,5172.2,28838.94,4914.92,102848.37,12212.96,25605.32,13673.99
217,34143.06,20340.13,6554.2,2070.64765,19776.49,107499.2,93114.69,99165.7,100890.15,22993.04,6925.83,7856.57,17313.32,13194.06,78122.15,7992.1,12926.75,14986.98,13583.69,14148.23,14598.97,12543.05,15536.15,11831.6,11081.0,9906.55,13872.35,8362.4,6064.46,16951.67,16784.27,5085.61,29108.74,5002.63,102849.4,12100.1,25569.02,13528.1
